artwork.id,artwork.title,afinn_111_score,afinn_111_comparative
21902,Untitled (92/21),0,0
22170,History Painting 35 C18/19th. Cadmium Yellow,0,0
22171,History Painting 42 C20th. Winsor Yellow,0,0
22118,"Bob, London",0,0
22075,Sketch for 'Treatise on Zodiacal Physiognomy',0,0
21832,Magdalena 4,0,0
22049,Portrait of Robert Colman,0,0
22067,Sketch for 'Treatise on Zodiacal Physiognomy',0,0
22133,Parting at Morning,0,0
22110,"The Flower and Fruit Stalls, Embankment 1995",0,0
22044,Divan Bed,0,0
22055,Sketch for 'Treatise on Zodiacal Physiognomy',0,0
22168,History Painting 14 Greek. Massicot,0,0
22052,Sketch for 'Treatise on Zodiacal Physiognomy',0,0
22069,Sketch for 'Treatise on Zodiacal Physiognomy',0,0
21908,Stockholm in Winter,0,0
21916,No Visible Means of Escape IV,-2,-0.3333333333333333
22057,Sketch for 'Treatise on Zodiacal Physiognomy',0,0
21896,Members of the Carrow Abbey Hunt,0,0
22054,Sketch for 'Treatise on Zodiacal Physiognomy',0,0
21834,Magdalena 6,0,0
22074,Sketch for 'Treatise on Zodiacal Physiognomy',0,0
22034,1936 (white relief sculpture - version 1),0,0
21906,Morning after the Flood,0,0
22072,Sketch for 'Treatise on Zodiacal Physiognomy',0,0
22046,Solomon's Mirror No. 2,-1,-0.25
21829,Magdalena 1,0,0
22019,Fresh Widow,1,0.5
21917,The Etymology of Morphology,0,0
21910,Untitled (VII),0,0
21833,Magdalena 5,0,0
22169,History Painting 17 Italian. Naples Yellow,0,0
22056,Sketch for 'Treatise on Zodiacal Physiognomy',0,0
21843,Bath Tub Converted into a Pin-Hole Camera,0,0
22167,History Painting 8 Egyptian. Orpiment,0,0
5128,The Basket of Fruit,0,0
2928,Monks Merrymaking,0,0
1897,Black Sun,0,0
3800,Garden,0,0
3663,Vector,0,0
15772,Sunlit Interior,0,0
10689,Sept 61 (Paros chapel),0,0
3799,First Light,0,0
10690,July 62 (cool moon),1,0.25
8478,Philates,0,0
3710,"Waterperry, Oxfordshire",0,0
15007,The Falls of the Rhine at Schaffhausen,0,0
16448,Study for 'Church at Tréboul',0,0
13317,Whitby,0,0
12965,Black on Maroon,0,0
10290,Girl on a Divan,0,0
9644,Blue Rose,0,0
2984,Forgotten Horizon,-1,-0.5
13455,Tivoli,0,0
13072,Windsor Park,0,0
6493,Arno No. 5,-1,-0.3333333333333333
12349,A Boy Reading,0,0
12650,"Ronda, Spain",0,0
14384,A View at Ambleside,0,0
12162,Out,0,0
10688,May 1962 (Urbino - footsteps in the dust),0,0
6893,A Stag Hunt,0,0
12072,Construction,0,0
15887,Lesson I,0,0
5933,A Vine-clad Cottage,0,0
13264,Seated Nude,0,0
587,Tocsin III,0,0
7229,Man Woman,0,0
12752,"The Abbot's Kitchen, Glastonbury",0,0
7825,Untitled,0,0
3937,Abstract Composition,0,0
15901,'The Hold House Port Mear Square Island Port Mear Beach',0,0
1315,Nude Bending Down,0,0
7011,Untitled No. 92,-1,-0.3333333333333333
565,View from the Window of My Studio in Kent,0,0
8991,VAV,0,0
15700,View near St Albans,0,0
13323,Suburban Train Arriving in Paris,0,0
318,Portrait of the Engraver Francesco Bartolozzi,0,0
13505,St Peter's from the Villa Milleni near Rome,0,0
8992,Alpha-Phi,0,0
2157,Kora,0,0
12305,"Alexander Boswell, Lord Auchinleck",0,0
10691,Oct 62 (3 circles),0,0
2218,Study for Gates No. 4,-1,-0.2
2107,Three Compressions,0,0
2889,Blue Bird,0,0
11055,"The Colosseum and the Arch of Constantine from the Palatine, Rome",0,0
4258,Haystack in a Field,0,0
12687,Skye,0,0
12248,"Fishing Boats, Hastings",0,0
15005,"The Radcliffe Library, Oxford",0,0
16531,Orange Time,0,0
2119,The Avenue at the Jas de Bouffan,0,0
4346,The Fairy's Lake,0,0
15708,"View of Bodenham and the Malvern Hills, Herefordshire",0,0
5028,Ornament,0,0
10640,Adam,0,0
5932,Appleby,0,0
8683,Study of Rocks in the Val d'Aosta,0,0
1242,Bathing Scene,0,0
11056,"The Waterfalls, Pistil Mawddach, North Wales",0,0
7957,Nile,0,0
5129,Mandolinist,0,0
10692,1967 (nest of circles),0,0
9483,Sheffield Weir II,0,0
12135,The Battle of Lissa,-1,-0.25
8503,Study for Compositions No. 3 and No. 4 (Leaving the Factory),-2,-0.18181818181818182
1617,Sketch for 'Jesus Washing Peter's Feet',1,0.16666666666666666
5664,Souvenir de Jeunesse: Madeleine Joscelyne's Lounge,0,0
16068,The Friends,0,0
9174,Marriage,0,0
1243,Vigilante,0,0
12998,"Landscape, Isle of Wight",0,0
10737,The Hill above Harlech,0,0
8684,Head of a Lion,0,0
8956,Cat and Mouse,0,0
12601,Late Morning,0,0
8376,Tall Country and Seashore,0,0
1316,"Bathing Woman, Seen from the Back",0,0
9312,The Garden of Eden,0,0
10335,Self-Portrait,0,0
22781,After Mola: Vision of St Francis in the Louvre,1,0.1111111111111111
24910,[title not known],0,0
24990,[title not known],0,0
24976,[title not known],0,0
24886,[title not known],0,0
22786,[title not known],0,0
22778,"After Velasquez, The Infanta Margarita, in the Louvre",0,0
24893,[title not known],0,0
24914,[title not known],0,0
24890,[title not known] Verso: Tracing of Figure on Recto,0,0
24985,[title not known],0,0
24915,[title not known],0,0
24982,[title not known],0,0
24979,[title not known],0,0
24981,[title not known] Verso: Sketch,0,0
22788,"A Woman Seated, Looking to Left",0,0
22771,Paris: Entrance to the Church of St Germain des Prés,0,0
22790,[title not known],0,0
22777,"After Watteau, Two Figures and a Putto, in the Louvre",0,0
22701,Giff Gaff. A Man Asleep on a Bed,0,0
22775,Capitals in the Ancient Church of Montmartre near Paris,0,0
24898,[title not known],0,0
22780,"After Van Dyck: Portrait of a Girl, in the Louvre",0,0
24884,[title not known],0,0
22785,"An Annunciation, after ?",0,0
22768,Paris: A Church Porch,0,0
24916,[title not known] Verso: ?Landscape and Nose and Lower Head of Dog or Sheep,0,0
24888,[title not known],0,0
24919,[title not known],0,0
22776,After Titian's Holy Family (with Hare) in the Louvre,0,0
24918,[title not known],0,0
24917,[title not known] Verso: Sketch of Trees,0,0
24880,[title not known],0,0
23367,[title not known] Verso: Sketch,0,0
24892,[title not known],0,0
24988,[title not known],0,0
24905,[title not known] Verso: Landscape Sketch,0,0
24975,[title not known],0,0
24882,[title not known] Verso: Sketch of ?Trees,0,0
22787,[title not known],0,0
24894,[title not known],0,0
24887,[title not known],0,0
22784,"After Titian: Francis I, in the Louvre",0,0
24896,[title not known],0,0
22700,A Sentimental Controversial Proposal,-2,-0.5
24983,[title not known],0,0
24877,[title not known],0,0
24895,[title not known],0,0
24977,[title not known],0,0
24902,[title not known],0,0
25316,[title not known],0,0
23370,North Court,0,0
24889,[title not known],0,0
24900,[title not known] Verso: Sketches of Buildings,0,0
24984,[title not known],0,0
24908,[title not known],0,0
24911,[title not known],0,0
24974,[title not known] Verso: Sketch of Landscape with Figures,0,0
24901,[title not known],0,0
24991,[title not known],0,0
22773,Paris: Column in the Church of St Bennett,0,0
24879,[title not known],0,0
23369,[title not known],0,0
24980,[title not known],0,0
24899,[title not known],0,0
22779,"?After Velasquez, Dwarf and Dog, in the Louvre. Verso: Head of a Bearded Man in Profile",0,0
24878,[title not known],0,0
24921,[title not known],0,0
22792,"Florence, Piazza della Signoria",0,0
22782,"After Correggio: Seated Female Figure, in the Louvre",0,0
22769,"Paris: Remains of the Archbishop's Palace, Notre Dame. Verso: Sketches",0,0
24989,[title not known],0,0
24922,[title not known],0,0
22774,Paris: Capitals in the Ancient Abbey of St Martin,0,0
24913,"[title not known] Verso: Lying Figure Wearing Hat, behind Tree",0,0
24897,[title not known],0,0
25317,[title not known],0,0
23368,[title not known],0,0
24907,[title not known],0,0
24909,[title not known],0,0
24920,[title not known] Verso: ?Landscape,0,0
22793,[title not known],0,0
24986,[title not known],0,0
24903,[title not known],0,0
22789,"A Woman Seated, Looking to Right",0,0
22791,[title not known],0,0
24912,[title not known],0,0
22772,?Paris: The Courtyard of a House,0,0
24881,[title not known] Verso: ?Sky Study,0,0
22783,After F. Albano: Death of an Infant,-2,-0.2857142857142857
24978,[title not known],0,0
24883,[title not known],0,0
24885,[title not known],0,0
24992,[title not known],0,0
24891,[title not known],0,0
24904,[title not known] Verso: Figures and Architectural Detail,0,0
22770,Paris: Remains of an Ancient Building in the Rue Poissy,0,0
24973,[title not known],0,0
24987,[title not known],0,0
24906,[title not known] Verso: Sketch of Castle,0,0
19563,"La Tour du Marché, at Bergues near Dunkirk on the River Colne, engraved by W.J. Cooke",0,0
20104,"Landscape Outline with the Lead, engraved by G. Allen",0,0
20081,"Phryne Going to the Bath as Venus, engraved by J.B. Allen",0,0
20070,"Venice. The Grand Canal, engraved by Prior",3,0.42857142857142855
19561,"Turner's Last Home, Chelsea",0,0
20090,"Peace - Burial of Wilkie, engraved by J. Cousen",2,0.2222222222222222
20073,"The Golden Bough, engraved by T.A. Prior",0,0
19564,"Caversham Park, Oxfordshire, engraved by W. and J. Walker",0,0
20074,"Heidelberg, engraved by T.A. Prior",0,0
20056,"Petworth Park, engraved by J. Cousen",0,0
20066,"Childe Harold's Pilgrimage. Italy, engraved by Willmore",0,0
20043,"A Frosty Morning. Sunrise, engraved by R. Brandard",0,0
20058,"The Birdcage. A Scene from Boccaccio, engraved by C.H. Jeens",0,0
20082,"The Fighting Téméraire, engraved by Willmore",0,0
20041,"Apollo killing the Python, engraved by L. Stocks",-3,-0.375
20099,"Kirkstall Abbey on the River Aire, engraved by J. Bromley",0,0
20086,"Wreck off Hastings, engraved by W. Miller",-2,-0.2857142857142857
20100,"Scarborough, engraved by T. Lupton",0,0
20078,"The Parting of Hero and Leander, engraved by S. Bradshaw",2,0.2
20076,"Apollo and Daphne in the Vale of Tempe, engraved by E. Brandard",0,0
20102,The Slave Ship,0,0
20062,"View of Orvieto, engraved by S. Bradshaw",0,0
20103,"Landscape Outline with the Lead, engraved by G. Allen",0,0
20077,"Apollo and Daphne in the Vale of Tempe, engraved by E. Brandard",0,0
20094,"Rain, Steam, and Speed, engraved by R. Brandard",0,0
20051,"Cologne from the River, engraved by A. Willmore",0,0
20028,"Portrait of Turner, engraved by W. Holl",0,0
20055,"Boats off Calais, engraved by J. Cousen",0,0
19572,"St Catherine's Chapel, Abbotsbury, Dorsetshire, engraved by J. Greig",0,0
20038,"The Battle of Trafalgar, engraved by W. Miller",-1,-0.125
19573,"Hedingham Castle, Essex, engraved by J. Roffe",0,0
20096,"A Fire at Sea, engraved by J. Cousen",-2,-0.25
20075,"Mercury and Argus, engraved by Willmore",0,0
20044,"Dido and Aeneas; the Morning of the Chase, engraved by Willmore",0,0
19562,"South View of Lowther Castle, the Seat of William Lowther, Earl of Lonsdale, engraved by J. Thomas",0,0
19569,"The Grotto at Oatlands, engraved by Angus",0,0
20045,"Bligh Sand, engraved by R. Brandard",0,0
19568,"View of Friern House, the Seat of John Bacon, engraved by W. Knight",0,0
20079,"Ancient Italy, engraved by Willmore",0,0
20105,"Lake of Zug, engraved by J. Ruskin and T. Lupton",0,0
20035,"The Shipwreck, engraved by W. Miller",0,0
20106,"Lake of Zug, engraved by J. Ruskin and T. Lupton",0,0
19557,"Friar Bacon's Study, Oxford",0,0
20098,"Rochester on the River Medway, engraved by T. Lupton",0,0
20072,"Venice - The Dogana, engraved by Willmore",0,0
19574,"St Augustine's Gate, Canterbury, Kent, engraved by J. Rawle",0,0
20092,"The Opening of the Walhalla, engraved by C. Cousen",0,0
20093,"Approach to Venice, engraved by Armytage",0,0
20039,"Abingdon. Berkshire, engraved by C. Cousen",0,0
19575,"The Peak Cavern, Derbyshire: Great Tom of Lincoln, engraved by J. Smith",3,0.25
20095,"Whalers, engraved by R. Brandard",0,0
20065,"Stranded Vessel off Yarmouth, engraved by R. Brandard",0,0
20087,"Bacchus and Ariadne, engraved by C. Cousen",0,0
20034,"Fishing Boats: a Coast Scene, engraved by J. Cousen",0,0
20067,"St Michael's Mount, Cornwall, engraved by J. Cousen",0,0
19577,"Brougham Castle, Westmoreland, engraved by J. Noble",2,0.2857142857142857
20064,"Caligula's Palace and Bridge, engraved by E. Goodall",0,0
20085,"The Prince of Orange Landing at Torbay, engraved by W. Miller",0,0
20047,"Dido Building Carthage, engraved by E. Goodall",0,0
20071,"Ehrenbreitstein, engraved by J. Cousen",0,0
20068,"Line-Fishing off Hastings, engraved by W. Miller",0,0
20033,"Fishing Boats: a Coast Scene, engraved by J. Cousen",0,0
19559,"West Gate, Canterbury, engraved by J. Peake",0,0
20097,"A Fire at Sea, engraved by J. Cousen",-2,-0.25
20061,"Regulus Leaving Carthage, engraved by S. Bradshaw",0,0
19558,"Canterbury Castle, Kent",0,0
20054,"The Bay of Baiae, engraved by R. Brandard",0,0
20030,Statue of Turner (Turner Gallery frontispiece without lettering),0,0
20101,"Falmouth, engraved by T. Lupton",0,0
19576,"Kirkstall Abbey, engraved by Goldar",0,0
19560,"Maidstone Bridge, Kent, engraved by J. Newton",0,0
20037,"A Country Blacksmith, engraved by C.W. Sharpe",0,0
20060,"The Loretto Necklace, engraved by C. Cousen",0,0
20032,"Calais Pier, engraved by J. Cousen",0,0
20048,"Temple of Jupiter Panhellenius, Ægina, engraved by J.B. Allen",0,0
20046,"Crossing the Brook, engraved by Richardson",0,0
20029,Statue of Turner (Turner Gallery frontispiece without lettering),0,0
20069,"The Grand Canal, Venice, engraved by R. Brandard",3,0.375
20083,"Ancient Rome, engraved by A. Willmore",0,0
20053,"The Arch of Titus - Rome, engraved by E. Challis",0,0
20052,"Rome from the Vatican, engraved by A. Willmore",0,0
20091,"Snow-Storm, engraved by R. Brandard",0,0
20057,"Brighton Chain Pier, engraved by R. Wallis",0,0
20040,"On the Thames, engraved by R. Wallis",0,0
20080,"Modern Italy, engraved by W. Miller",0,0
20088,"Venice - the Bridge of Sighs, engraved by Armytage",0,0
19566,"Basildon Park, Berkshire, engraved by Walker",0,0
19567,"Llangollen, engraved by J. Widnell",0,0
19565,"Dover Castle, engraved by J. Eastgate",0,0
20059,"Ulysses Deriding Polyphemus, engraved by E. Goodall",-2,-0.2857142857142857
20042,"Hannibal crossing the Alps, engraved by J. Cousen",0,0
19571,"Furness Abbey, Lancashire, engraved by J. Smith",0,0
20036,"The Goddess of Discord, engraved by T.A. Prior",-2,-0.25
20050,"Orange Merchant Going to Pieces, engraved by R. Wallis",0,0
20063,"View of Orvieto, engraved by S. Bradshaw",0,0
19570,"Ely Cathedral, Cambridgeshire, engraved by W. Angus",0,0
20049,"Decline of the Carthaginian Empire, engraved by J.B. Allen",0,0
20031,"Dutch Boats in a Gale (Bridgewater Gallery), engraved by Armytage",0,0
20089,"Venice from the Canal of the Guidecca, engraved by E. Brandard",0,0
20084,"Ancient Rome, engraved by A. Willmore",0,0
6625,Ashley Cowper with his Wife and Daughter,0,0
5011,Seated Woman,0,0
1693,"Seascape near Crinan, Argyll",0,0
12505,La Cathédrale Engloutie (Arabesque 3),0,0
8596,Man Playing a Pipe,0,0
10895,The Sea B,0,0
4020,Spinning Round,0,0
681,Portrait of Isabel Rawsthorne,0,0
7901,Suburb of Angels,0,0
4763,"The Shepherd's Dream, from 'Paradise Lost'",1,0.16666666666666666
4009,Girl with Palmettes,0,0
14486,A Symposium,0,0
13377,"Landscape with Rainbow, Henley-on-Thames",0,0
13148,A Black Horse with Two Dogs,0,0
4202,The Conquest of Time,0,0
4806,Kinetic Construction (Standing Wave),0,0
5041,Harvest: Le Pouldu,0,0
14164,Thetis Accepting the Shield of Achilles from Vulcan,1,0.125
8990,Partition,0,0
5887,Chess Board in Ochre,0,0
4714,"June, Red and Black",0,0
688,Kero,0,0
5027,"Head, Left Profile",0,0
15695,The Doctor's Visit,0,0
13263,"Orange, Black and White Composition",0,0
10891,Gift,2,2
8502,Composition,0,0
5021,Mermaid,0,0
12664,The Cinema,0,0
455,Cut Bottle Relief,-1,-0.3333333333333333
2375,In That Moment,0,0
5018,Monkeys,0,0
5023,"Standing Female Nude, Hands on Hips",0,0
10643,A Gleam of Sunlight,0,0
3716,Triptych,0,0
13497,Cubi XIX,0,0
976,"Structurist Relief, Red Wing No. 20",-1,-0.16666666666666666
8395,Film Star,0,0
6960,White and Aluminium II,0,0
8852,Stranger No. 2,-1,-0.3333333333333333
2106,Thumb,0,0
1978,Construction No. 21/64,-1,-0.3333333333333333
12922,In Between,0,0
5754,After the Rain 1,0,0
2992,Seated Nude Taking off her Stocking,0,0
3980,Very Sharp,0,0
13262,Reclining Nude (Red Nude),0,0
4023,Nimble Free Hand to the Rescue,3,0.5
6932,28. 5. 66,0,0
4805,Bronze Spheric Theme,0,0
5026,Abstract Drawing,0,0
1448,Mandora,0,0
12665,The Return of Ulysses,0,0
5768,Priam Pleading with Achilles for the Body of Hector,0,0
14060,Horned Forms,0,0
6492,Forest Edge No. 2,-1,-0.25
1994,Early One Morning,0,0
9159,The Spirit of Geometry,1,0.25
8192,Cretan Queen,0,0
997,Still Life with Pomegranates,0,0
5862,T1963-R6,0,0
10613,Venetian Twilight,0,0
5025,Wrestler,0,0
9590,Praze,0,0
5012,Wrestlers,0,0
8595,Boy Playing a Jew's Harp,0,0
5013,Maternity,0,0
15900,St Ives,0,0
4022,The Exemplary Life of the Soil (Texturology LXIII),0,0
7757,The Timid Proud One,0,0
13604,Vista,0,0
14535,Composition,0,0
520,Orinoco,0,0
4021,The Busy Life,0,0
1205,Afternoon in Bangor,0,0
8782,Whaam!,0,0
5014,Garden Ornament,0,0
4130,Mosaic Relief No. 4,-1,-0.25
5015,Head,0,0
9601,Ships in Distress in a Storm,-2,-0.3333333333333333
5839,"Still Life: Vertical Structures, Three Times Three",0,0
2185,Apollo,0,0
4024,Site Inhabited by Objects,0,0
10909,Red Roofs,0,0
5022,"Standing Female Nude, One Hand on Hip",0,0
9150,"Eye, Nose and Cheek",0,0
26960,Curtain Figure,0,0
91776,Untitled,0,0
81176,Untitled,0,0
81172,Untitled,0,0
99499,Insertions into Ideological Circuits 2: Banknote Project,0,0
94663,Untitled,0,0
87641,Vivace,0,0
99490,Insertions into Ideological Circuits 2: Banknote Project,0,0
81173,Untitled,0,0
99513,Insertions into Ideological Circuits 2: Banknote Project,0,0
91995,The Chittendens: The Resuscitation of Uplifting,0,0
93422,Foksal Gallery Foundation,0,0
93519,Asbestos,0,0
91779,Untitled,0,0
21897,Figures in a Garden,0,0
99505,Insertions into Ideological Circuits 2: Banknote Project,0,0
99500,Insertions into Ideological Circuits 2: Banknote Project,0,0
80865,Mapping the Studio Notebook (Book 1),0,0
81174,Untitled,0,0
93762,This Could be a Place of Historical Interest,1,0.125
95296,Ivrea,0,0
95743,Forget Me,-1,-0.5
99497,Insertions into Ideological Circuits 2: Banknote Project,0,0
81177,Untitled,0,0
93872,Intervention 27,0,0
96793,Reclining Nude,0,0
94662,Untitled,0,0
99509,Insertions into Ideological Circuits 2: Banknote Project,0,0
91780,Untitled,0,0
99491,Insertions into Ideological Circuits 2: Banknote Project,0,0
97180,White Spring,0,0
99492,Insertions into Ideological Circuits 2: Banknote Project,0,0
99507,Insertions into Ideological Circuits 2: Banknote Project,0,0
96878,Go West Young Man,0,0
99512,Insertions into Ideological Circuits 2: Banknote Project,0,0
81171,Untitled,0,0
93763,This Could be a Place of Historical Importance,2,0.25
93724,Delirious,0,0
95053,Make Art Not War,-2,-0.5
27111,Untitled (Like a Gumdrop),2,0.5
81179,Untitled,0,0
26482,Erasmus Variations,0,0
94733,Esirn Coaler,0,0
81918,Untitled,0,0
99514,Insertions into Ideological Circuits 2: Banknote Project,0,0
95125,The Most Beautiful Woman in Gucha,3,0.5
84942,Insertions into Ideological Circuits 2: Banknote Project,0,0
96943,Universal Fantastic Orientation 1-6 (U.F.O.),4,0.8
81169,Untitled,0,0
99502,Insertions into Ideological Circuits 2: Banknote Project,0,0
99511,Insertions into Ideological Circuits 2: Banknote Project,0,0
99515,Insertions into Ideological Circuits 2: Banknote Project,0,0
95781,Deposit your lice here,0,0
91273,Untitled,0,0
99494,Insertions into Ideological Circuits 2: Banknote Project,0,0
99496,Insertions into Ideological Circuits 2: Banknote Project,0,0
94664,Untitled,0,0
81175,Untitled,0,0
81170,Untitled,0,0
99503,Insertions into Ideological Circuits 2: Banknote Project,0,0
90169,Layout for Raw Materials 6 April 2004,0,0
96519,"Bouquet, for Bas Jan Ader and Christopher D'Arcangelo",0,0
5,The Woolshop,0,0
90248,Layout for Raw Materials,0,0
97535,tipping point,0,0
93732,Intervention 15,0,0
93764,"Casual Passer-by I met at 1.43 PM, Venice 1976",0,0
95341,Back Drawing,0,0
99495,Insertions into Ideological Circuits 2: Banknote Project,0,0
99504,Insertions into Ideological Circuits 2: Banknote Project,0,0
96944,Anti-Performance (U.F.O),0,0
99493,Insertions into Ideological Circuits 2: Banknote Project,0,0
91778,Untitled,0,0
99498,Insertions into Ideological Circuits 2: Banknote Project,0,0
81178,Untitled,0,0
94004,Rhythm from Three Intervals,0,0
99508,Insertions into Ideological Circuits 2: Banknote Project,0,0
90251,Layout for Raw Materials 7 July 2004,0,0
99506,Insertions into Ideological Circuits 2: Banknote Project,0,0
87372,Purfleet: from Dracula's Garden,0,0
99510,Insertions into Ideological Circuits 2: Banknote Project,0,0
81109,Mapping the Studio Notebook (Book 2),0,0
99501,Insertions into Ideological Circuits 2: Banknote Project,0,0
90249,Layout for Raw Materials 24 May 2004,0,0
93218,Doll Clothes,0,0
94162,"Sir Charles Warre Malet, Concluding a Treaty in 1790 in Durbar with the Peshwa of the Maratha Empire",0,0
96942,NO ART!,-1,-0.5
85277,Foot,0,0
84776,ATTACHED TO (&) AND JUST ON THE OTHER SIDE,0,0
88227,Yunomi,0,0
85280,A Line in the Himalayas,0,0
84783,SPHERES OF INFLUENCE,0,0
88207,Vase,0,0
88195,Z Bowl,0,0
88217,Jar,0,0
86953,The Tomb of Jack the Ripper,0,0
85282,Watershed,0,0
88188,Spherical Vase,0,0
84774,CROSSED OVER (&) JUST ON THE OTHER SIDE,0,0
88221,Lidded Jar,0,0
88189,Lidded Pot,0,0
86357,Nude Putting on Stockings,0,0
88222,Tea Bowl,0,0
86952,Sculpture Friends,0,0
86945,Waiting,0,0
84701,Caribs' Leap/Western Deep,0,0
88219,Bird Jar,0,0
88218,Vase,0,0
84780,SPHERES OF INFLUENCE,0,0
79550,Ishi's Light,0,0
86956,Star Dancer,0,0
88215,Caledon Bowl,0,0
86615,Maquette for 'The Unknown Political Prisoner',-2,-0.3333333333333333
85304,Still Life,0,0
88225,Bowl,0,0
84777,CROSSED OUT (&) AND JUST ON THE OTHER SIDE,0,0
88205,Coffee Pot,0,0
84781,SPHERES OF INFLUENCE,0,0
86951,Monsieur Courbet's Good Days,3,0.75
88196,Tea Bowl,0,0
84308,they shoot horses,-1,-0.3333333333333333
86382,"Worksheet for Visual Automatic No.5, No.4",-2,-0.3333333333333333
88226,Brush Pot,0,0
88216,Facetted Bowl,0,0
84785,SPHERES OF INFLUENCE,0,0
86925,Peace During Wartime,2,0.6666666666666666
83451,My Catechism,0,0
88192,Standard Ware Mead Jug,0,0
88198,Fruit Bowl,0,0
86380,War,-2,-2
88210,Bowl,0,0
88199,Vase,0,0
88191,2 Stem Cups,0,0
88220,Vase,0,0
88031,TAKEN TO AS DEEP AS THE SEA CAN BE,0,0
84778,SPHERES OF INFLUENCE,0,0
86368,How I Became a Ramblin' Man,0,0
85562,"Philip, 4th Lord of Wharton",0,0
88223,Tea Bowl,0,0
84782,SPHERES OF INFLUENCE,0,0
86955,Desperate Attempt to Save Andy Warhol from Oblivion,-1,-0.125
84784,SPHERES OF INFLUENCE,0,0
88213,Standard Ware,0,0
88206,Flat-sided Bottle,0,0
86954,All Gum,0,0
88214,Standard Ware Cake Plate,0,0
85552,Line Describing a Cone,0,0
88211,Jug,0,0
88200,Fruit Bowl,0,0
88201,Vase,0,0
85030,Testing a World View,0,0
86950,Why We Are Fighting,0,0
84779,SPHERES OF INFLUENCE,0,0
85565,Perspex Group on Orange (B),0,0
88208,Vase,0,0
86947,The Woman from Alost,0,0
88186,Vase,0,0
4,Zebra and Parachute,0,0
86948,The Prostitute r...,0,0
84775,GROUND DOWN (&) AND JUST ON THE OTHER SIDE,0,0
87252,The Big Step,1,0.3333333333333333
78622,Maquette for R34 Memorial,0,0
88212,Vase,0,0
81015,Letter Rain,0,0
88203,Squared-off Jar,0,0
85551,Exquisite Corpse,-1,-0.5
85281,Sahara Circle,0,0
86949,The Animal Kingdom (1953) with English Translation (1967),0,0
70921,Colonel Acland and Lord Sydney: The Archers,0,0
85278,Clotheshanger of the North,0,0
86972,Ladder,0,0
82979,Saint Sebastian,0,0
88204,Hare Plate,0,0
88197,Standard Ware Cake Plate,0,0
23108,Staffa,0,0
22364,Three Figures,0,0
22475,"A Quayside, Barges Being Tarred",0,0
22369,A Man and a Woman in a Gig Arriving at an Inn,0,0
22386,Landscape with Trees and Hill,0,0
22675,Landscape with Horsemen and Trees,0,0
22397,Landscape Composition with a Lake in the Distance. Verso: Sketch,0,0
22365,Four Men,0,0
22884,A ?Clown in Mock Military Costume,-2,-0.3333333333333333
23163,The Dolmen at Saumur,0,0
23138,"Head of an Elderly Man, Full Face",0,0
22915,Landscape with Castle and Carriage,0,0
23139,"Head of a Woman, Full Face",0,0
22450,Italian Landscape,0,0
24470,Mountains and Lakes,0,0
23142,"Baron Pollock. An Old Man, with Sketch of the Seated Whole Figure at Foot",0,0
23949,Landscape with River and Trees,0,0
22452,View in Italy,0,0
22472,"Cows at a Pool, with Wooden Bridge",0,0
22345,"Three Figures from a Harlequinade. Verso: Two Figures and a Head, and a Man with Pitchfork Attacking a Recumbent Harlequin",-1,-0.05
22341,"The Minuet. Verso: Two heads, and Three Other Heads, Vertically",0,0
24465,Amsterdam,0,0
23137,"Head of a Young Woman, Half Right",0,0
22368,A Young Man Standing by a Table,0,0
22344,Roche Brasiliano,0,0
22410,Sleeping Nymph and Putti,0,0
22459,Sailing Ships on a River. Verso: Study of a Wooden Fence and Trees,0,0
22343,Two Men Drinking at a Table,0,0
24089,A Seated Woman Holding a Picture Supported by a Child,2,0.2
22929,Mountains and Lakes,0,0
23106,A Choir,0,0
23114,Lime Kiln near Frome,0,0
23135,"Head of a Man, Nearly Full Face. Verso: A Young Man, Seated, Half Length",0,0
22925,"Landscape, a River between Hills",0,0
22355,"Two Figures, Possibly Theatrical",0,0
22889,View of Clifton Gorge,0,0
23175,A Dwarf Seated on a Suit of Armour,0,0
22342,"Two Figures, One Fully Worked Up, a Man with a Sword. Caricature",0,0
22951,"The Temple of Ceres, Segesta",0,0
22634,Large Landscape Composition with Dead Tree on the Left,-3,-0.3333333333333333
23162,Louvain,0,0
22383,Landscape: A Man under a Tree by a Stream,0,0
22962,Studies of Men Rowing,0,0
22362,Scene in a Coffee House. Caricature. Verso: Drawings,0,0
23140,"Head of a Man, Almost Full Face",0,0
22832,A Woman Artist. Verso: Two Groups of Three Heads,0,0
22346,Old Soldier with Petition,0,0
24150,"Naples, View of a Tower",0,0
22354,Three Anglers,0,0
23147,Bathing,0,0
24466,Landscape,0,0
22347,"Various Sketches, Possibly Theatrical: A Nymph and a Figure with Asses' Ears Blowing a Trumpet, Carrying a Banner; a Similar Pair; Two Female Figures under a Tree, and a Comic Putto or Faun; Studies for These; A Standing Woman. Double-Sided",0,0
22387,Coast Scene,0,0
22414,Artistic Butchery,0,0
24467,Landscape,0,0
23181,View in North Devon,0,0
22928,View of a Ruined Castle over a Gorge,-2,-0.25
22802,Park Scene with House and Cottage,0,0
22360,Sheet of Caricature Heads (Eleven). Verso: (a) Two Men Conversing; (b) A Man and Woman Embracing,0,0
22933,"Hadrian's Villa, after R. Wilson",0,0
22458,Plants by a Stream,0,0
22829,Near the City of Nice. (A Wide Valley),3,0.375
